2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Joseph': -55.00
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Manyu': -55.00
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'bindu': -55.00
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Processing expense paid by: Joseph
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expense shared by: [Joseph, Manyu, bindu]
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Total amount: 200.0, Individual share: 66.67
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for payer 'Joseph': 78.33
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Manyu': -121.67
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'bindu': -121.67
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Processing expense paid by: Manyu
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expense shared by: [Manyu, bindu]
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Total amount: 210.0, Individual share: 105.00
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for payer 'Manyu': -16.67
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'bindu': -226.67
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Processing expense paid by: bindu
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expense shared by: [Andrew, Joseph, Manyu, bindu]
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Total amount: 210.0, Individual share: 52.50
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for payer 'bindu': -69.17
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Andrew': 112.50
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Joseph': 25.83
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Manyu': -69.17
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Processing expense paid by: Andrew
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expense shared by: [Andrew, Manyu, bindu]
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Total amount: 430.0, Individual share: 143.33
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for payer 'Andrew': 399.17
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Manyu': -212.50
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'bindu': -212.50
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Processing expense paid by: Joseph
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Expense shared by: [Andrew, Joseph, Manyu, bindu]
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Total amount: 2190.0, Individual share: 547.50
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for payer 'Joseph': 1668.33
2025-01-18 00:30:39 [http-nio-8080-exec-4] INFO  s.e.n.s.service.DashboardServiceImpl - Updated balance for sharer 'Andrew': -148.33
